material_id,formula,space_group_number,space_group_symbol,topology_soc,high_quality,superconductor,nonzero_magnetisation,is_best_flatband,is_curated_flatband,is_atomic_flatband,n_icsd,icsd_ids,n_icsd_with_cif,materials_project
154601,O2 Ti1,141,I41/amd,Trivial,1,0,0,0,1,0,24,154601 154602 154603 154604 154607 154608 154609 154610 156838 159910 161908 172914 172916 183767 184368 189318 190785 193265 193267 193269 193271 200392 202242 202243,24,https://materialsproject.org/materials/icsd/154601
154681,C1 Ca1 F1 K1 O3,187,P-6m2,Trivial,1,0,0,0,1,0,4,154681 154682 154683 154685,4,https://materialsproject.org/materials/icsd/154681
154716,O6 Se2 Sn1,205,Pa-3,Trivial,0,0,0,0,1,0,1,154716,1,https://materialsproject.org/materials/icsd/154716
154802,Ba3 Cr1 N3,176,P63/m,ESFD (SM),1,0,0,0,1,0,1,154802,1,https://materialsproject.org/materials/icsd/154802
154803,Cr1 N3 Sr3,176,P63/m,ESFD (SM),1,0,0,0,1,0,1,154803,1,https://materialsproject.org/materials/icsd/154803
155009,F1 I1 Sr1,129,P4/nmm,Trivial,0,0,0,0,1,0,2,155009 159280,2,https://materialsproject.org/materials/icsd/155009
155010,Cl1 F1 Pb1,129,P4/nmm,Trivial,0,0,0,0,1,0,1,155010,1,https://materialsproject.org/materials/icsd/155010
155011,Br1 F1 Pb1,129,P4/nmm,Trivial,0,0,0,0,1,0,1,155011,1,https://materialsproject.org/materials/icsd/155011
155126,B1 Li3 N2,141,I41/amd,Trivial,1,0,0,1,1,0,2,155126 155127,2,https://materialsproject.org/materials/icsd/155126
155151,Fe1 O4 Sb2,135,P42/mbc,Trivial,1,0,0,0,1,0,2,155151 182798,2,https://materialsproject.org/materials/icsd/155151
155156,B1 Be2 F2 K1 O3,155,R32,Trivial,0,0,1,0,1,0,1,155156,1,https://materialsproject.org/materials/icsd/155156
155174,Ba2 Fe1 O6 Re1,139,I4/mmm,ESFD (SM),1,0,0,1,1,0,1,155174,1,https://materialsproject.org/materials/icsd/155174
155253,Ba2 O6 Sb1 Y1,225,Fm-3m,Trivial,1,0,0,0,1,0,3,155253 155346 163373,3,https://materialsproject.org/materials/icsd/155253
155273,Mo1 Ni1 O6 Sr2,87,I4/m,Trivial,1,0,0,0,1,0,8,155273 155274 155732 157020 157021 157022 157023 157025,8,https://materialsproject.org/materials/icsd/155273
155317,B2 Cu1 O6 Pb2,14,P21/c,ESFD (SM),1,0,0,0,1,0,1,155317,1,https://materialsproject.org/materials/icsd/155317
155554,F3 La1,139,I4/mmm,Trivial,0,0,0,0,1,0,3,155554 164056 167555,3,https://materialsproject.org/materials/icsd/155554
155733,Mo1 Ni1 O6 Sr2,225,Fm-3m,ESFD (SM),1,0,0,0,1,0,2,155733 157027,2,https://materialsproject.org/materials/icsd/155733
155817,Ag1 Cs2 F4,64,Cmce,ESFD (SM),0,0,0,0,1,0,2,155817 155818,2,https://materialsproject.org/materials/icsd/155817
155831,Cr1 O2,136,P42/mnm,Trivial,0,0,0,0,1,0,17,155831 166021 166022 166023 166024 166025 166026 166027 166028 166485 167237 185885 186836 202835 202836 202837 202838,17,https://materialsproject.org/materials/icsd/155831
155832,Cr1 O2,58,Pnnm,Trivial,0,0,0,0,1,0,2,155832 185886,2,https://materialsproject.org/materials/icsd/155832
155834,Co1 O3 Y1,62,Pnma,Trivial,1,0,0,0,1,0,5,155834 155835 155836 155837 155838,5,https://materialsproject.org/materials/icsd/155834
155839,Co1 Fe1,221,Pm-3m,ESFD (SM),0,0,0,0,1,0,2,155839 187982,2,https://materialsproject.org/materials/icsd/155839
155847,Cr3 O8,12,C2/m,NLC (TI),0,0,1,1,1,0,1,155847,1,https://materialsproject.org/materials/icsd/155847
155848,Cr3 O8,12,C2/m,Trivial,0,0,0,0,1,0,1,155848,1,https://materialsproject.org/materials/icsd/155848
155928,Co1 Si1,221,Pm-3m,ESFD (SM),0,0,0,0,1,0,1,155928,1,https://materialsproject.org/materials/icsd/155928
156236,O8 Si1 Sn6,186,P63mc,Trivial,1,0,1,0,1,0,1,156236,1,https://materialsproject.org/materials/icsd/156236
156338,Ge3 N4,227,Fd-3m,Trivial,0,1,0,0,1,0,1,156338,1,https://materialsproject.org/materials/icsd/156338
156366,Cu2 F6 Hg2 S1,227,Fd-3m,ESFD (SM),1,0,0,0,1,0,3,156366 156367 156368,3,https://materialsproject.org/materials/icsd/156366
157016,Ga1 O6 Sb1 Sr2,225,Fm-3m,Trivial,1,0,0,1,1,0,4,157016 157017 157018 157019,4,https://materialsproject.org/materials/icsd/157016
157024,Mo1 Ni1 O6 Sr2,87,I4/m,SEBR (TI),1,0,1,0,1,0,2,157024 157026,2,https://materialsproject.org/materials/icsd/157024
157402,O4 Sr2 Ti1,139,I4/mmm,Trivial,0,1,0,0,1,0,8,157402 194713 194714 194715 194716 194717 194718 194719,8,https://materialsproject.org/materials/icsd/157402
157433,Cu1 F1 S1 Sr1,129,P4/nmm,Trivial,0,0,0,0,1,0,1,157433,1,https://materialsproject.org/materials/icsd/157433
157457,Al2 Ca1 O4,173,P63,Trivial,0,0,0,0,1,0,1,157457,1,https://materialsproject.org/materials/icsd/157457
157477,Ba5 Nb4 O15,164,P-3m1,Trivial,1,0,0,0,1,0,1,157477,1,https://materialsproject.org/materials/icsd/157477
157549,Al1 Bi1 O3,221,Pm-3m,Trivial,0,0,0,0,1,0,2,157549 158756,2,https://materialsproject.org/materials/icsd/157549
157550,Bi1 Ga1 O3,221,Pm-3m,Trivial,0,0,0,0,1,0,2,157550 158757,2,https://materialsproject.org/materials/icsd/157550
157603,Fe1 Mo1 O6 Sr2,225,Fm-3m,Trivial,1,0,0,1,1,0,2,157603 181752,2,https://materialsproject.org/materials/icsd/157603
157800,Cr1 Cu1 O2,166,R-3m,ESFD (SM),1,1,1,0,1,0,8,157800 163253 163254 163255 184467 189047 194151 194152,8,https://materialsproject.org/materials/icsd/157800
157886,O6 Sb1 Sr2 Y1,225,Fm-3m,Trivial,0,0,0,1,1,0,2,157886 157887,2,https://materialsproject.org/materials/icsd/157886
157933,Cr1 O4 Y1,141,I41/amd,ESFD (SM),1,0,0,0,1,0,1,157933,1,https://materialsproject.org/materials/icsd/157933
157941,Fe3 Si1,225,Fm-3m,ES (SM),0,0,0,0,1,0,1,157941,1,https://materialsproject.org/materials/icsd/157941
158194,Ga1 S8 V4,216,F-43m,ESFD (SM),1,0,1,0,1,0,1,158194,1,https://materialsproject.org/materials/icsd/158194
158198,Ga1 Mo4 S8,216,F-43m,ESFD (SM),1,0,1,0,1,0,1,158198,1,https://materialsproject.org/materials/icsd/158198
158758,Bi1 In1 O3,221,Pm-3m,Trivial,0,0,0,0,1,0,1,158758,1,https://materialsproject.org/materials/icsd/158758
158759,Bi1 O3 Sc1,221,Pm-3m,Trivial,0,0,0,0,1,0,7,158759 181115 181116 181117 181118 181119 181120,7,https://materialsproject.org/materials/icsd/158759
158916,Fe1 O4 Sb2,135,P42/mbc,ES (SM),0,0,0,0,1,0,1,158916,1,https://materialsproject.org/materials/icsd/158916
158955,Br6 K2 Sn1,225,Fm-3m,Trivial,0,0,0,0,1,0,1,158955,1,https://materialsproject.org/materials/icsd/158955
158976,Cr1 Ge3 La1,194,P63/mmc,ESFD (SM),1,0,0,0,1,0,1,158976,1,https://materialsproject.org/materials/icsd/158976
159177,H3 Cs1 Mg1,59,Pmmn,Trivial,0,0,0,0,1,0,1,159177,1,https://materialsproject.org/materials/icsd/159177
159207,N4 Si3,159,P31c,ES (SM),0,0,1,0,1,0,2,159207 187735,2,https://materialsproject.org/materials/icsd/159207
160108,Si1 Sr1,123,P4/mmm,ES (SM),0,0,0,0,1,0,1,160108,1,https://materialsproject.org/materials/icsd/160108
160149,Ge1 Na2 O5 Ti1,59,Pmmn,Trivial,1,0,0,0,1,0,1,160149,1,https://materialsproject.org/materials/icsd/160149
160172,Ba2 O6 Ta1 Y1,225,Fm-3m,Trivial,1,0,0,0,1,0,5,160172 171172 171173 171174 171175,5,https://materialsproject.org/materials/icsd/160172
160196,Cr1 O3 Pb1,221,Pm-3m,ESFD (SM),1,0,0,0,1,0,2,160196 194155,2,https://materialsproject.org/materials/icsd/160196
160321,Cu1 Li2 O7 P2,15,C2/c,ESFD (SM),1,0,1,0,1,0,1,160321,1,https://materialsproject.org/materials/icsd/160321
160378,C1 Al1 Sc2,194,P63/mmc,ESFD (SM),0,0,0,0,1,0,1,160378,1,https://materialsproject.org/materials/icsd/160378
160380,C1 In1 Sc2,194,P63/mmc,ESFD (SM),0,0,0,0,1,0,4,160380 163503 163510 163511,4,https://materialsproject.org/materials/icsd/160380
160691,C1 Cr2 La1 Si2,123,P4/mmm,ESFD (SM),0,0,0,0,1,0,1,160691,1,https://materialsproject.org/materials/icsd/160691
160705,Co1 In1 Mn2,216,F-43m,Trivial,0,0,1,0,1,0,1,160705,1,https://materialsproject.org/materials/icsd/160705
160706,Co1 Mn2 Si1,216,F-43m,ESFD (SM),0,0,1,0,1,0,1,160706,1,https://materialsproject.org/materials/icsd/160706
160707,Co1 Ge1 Mn2,216,F-43m,ESFD (SM),0,0,1,0,1,0,1,160707,1,https://materialsproject.org/materials/icsd/160707
160708,Co1 Mn2 Sn1,216,F-43m,ESFD (SM),0,0,1,0,1,0,2,160708 183043,2,https://materialsproject.org/materials/icsd/160708
160709,Co1 Mn2 Sb1,216,F-43m,Trivial,0,0,1,0,1,0,1,160709,1,https://materialsproject.org/materials/icsd/160709
160822,Al1 Cs1 O4 Si1,33,Pna21,Trivial,1,0,0,0,1,0,5,160822 186607 186608 186609 186610,5,https://materialsproject.org/materials/icsd/160822
160823,Al1 O4 Rb1 Si1,33,Pna21,Trivial,1,0,1,0,1,0,1,160823,1,https://materialsproject.org/materials/icsd/160823
160894,H1 As1 Cu1 O5 Zn1,58,Pnnm,Trivial,0,0,0,0,1,0,1,160894,1,https://materialsproject.org/materials/icsd/160894
160914,H12 Fe5 La1,191,P6/mmm,ESFD (SM),0,0,0,0,1,0,1,160914,1,https://materialsproject.org/materials/icsd/160914
160942,O7 P2 V1,15,C2/c,ESFD (SM),1,0,0,0,1,0,3,160942 160943 160944,3,https://materialsproject.org/materials/icsd/160942
161023,Mg2 O4 Si1,227,Fd-3m,Trivial,0,0,0,0,1,0,5,161023 162347 162348 162406 191506,5,https://materialsproject.org/materials/icsd/161023
161057,Al2 Mg1 O4,63,Cmcm,Trivial,0,0,0,0,1,0,1,161057,1,https://materialsproject.org/materials/icsd/161057
161063,C1 Sn1 Ti2,194,P63/mmc,SEBR (TI),0,0,0,0,1,0,2,161063 161064,2,https://materialsproject.org/materials/icsd/161063
161077,N1 Y1,216,F-43m,Trivial,0,0,1,0,1,0,3,161077 183180 190624,3,https://materialsproject.org/materials/icsd/161077
161099,Bi2 O7 Rh2,227,Fd-3m,ESFD (SM),0,0,0,0,1,0,1,161099,1,https://materialsproject.org/materials/icsd/161099
161100,Bi2 O7 Ti2,227,Fd-3m,Trivial,0,0,0,0,1,0,2,161100 180394,2,https://materialsproject.org/materials/icsd/161100
161102,Bi2 O7 Ru2,227,Fd-3m,Trivial,0,0,0,0,1,0,4,161102 163387 166566 166567,4,https://materialsproject.org/materials/icsd/161102
161103,Bi2 Ir2 O7,227,Fd-3m,ESFD (SM),0,0,0,0,1,0,1,161103,1,https://materialsproject.org/materials/icsd/161103
161104,Bi2 O7 Pt2,227,Fd-3m,Trivial,0,0,0,1,1,0,2,161104 202346,2,https://materialsproject.org/materials/icsd/161104
161111,In1 Ni1,191,P6/mmm,ESFD (SM),0,0,0,1,1,0,7,161111 161114 161123 161124 161125 161126 185625,7,https://materialsproject.org/materials/icsd/161111
161133,Fe2 Si1,164,P-3m1,SEBR (TI),0,0,0,0,1,0,1,161133,1,https://materialsproject.org/materials/icsd/161133
161593,Hf1 O3 Sr1,221,Pm-3m,Trivial,0,0,0,0,1,0,3,161593 164620 184791,3,https://materialsproject.org/materials/icsd/161593
161594,Hf1 O3 Sr1,99,P4mm,Trivial,0,0,0,0,1,0,1,161594,1,https://materialsproject.org/materials/icsd/161594
161702,Hf1 O3 Pb1,221,Pm-3m,Trivial,1,0,0,0,1,0,1,161702,1,https://materialsproject.org/materials/icsd/161702
161754,Co1 N1,216,F-43m,ESFD (SM),0,0,1,0,1,0,2,161754 184378,2,https://materialsproject.org/materials/icsd/161754
161910,Co1 La1 O1 P1,129,P4/nmm,ESFD (SM),0,0,0,0,1,0,2,161910 161911,2,https://materialsproject.org/materials/icsd/161910
161928,La1 Mn1 O3,62,Pnma,Trivial,0,0,1,0,1,0,4,161928 161929 180180 185279,4,https://materialsproject.org/materials/icsd/161928
162056,As1 Fe1 Li1,129,P4/nmm,ES (SM),0,1,0,0,1,0,5,162056 162250 163870 166457 169175,5,https://materialsproject.org/materials/icsd/162056
162073,F6 Pb2 Zn1,138,P42/ncm,Trivial,0,0,0,0,1,0,2,162073 162074,2,https://materialsproject.org/materials/icsd/162073
162099,H6 Cl2 Cu3 O6 Zn1,164,P-3m1,ESFD (SM),1,0,0,0,1,0,1,162099,1,https://materialsproject.org/materials/icsd/162099
162105,Co1 N3,204,Im-3,SEBR (TI),0,0,0,0,1,0,1,162105,1,https://materialsproject.org/materials/icsd/162105
162106,Co1 N3,204,Im-3,ESFD (SM),0,0,0,0,1,0,1,162106,1,https://materialsproject.org/materials/icsd/162106
162107,N3 Rh1,204,Im-3,Trivial,0,0,0,0,1,0,1,162107,1,https://materialsproject.org/materials/icsd/162107
162108,N3 Rh1,204,Im-3,ESFD (SM),0,0,0,0,1,0,1,162108,1,https://materialsproject.org/materials/icsd/162108
162158,Br6 Cs4 Pb1,167,R-3c,Trivial,1,0,0,0,1,0,1,162158,1,https://materialsproject.org/materials/icsd/162158
162261,H4 Cs2 Mg1,139,I4/mmm,Trivial,0,0,0,1,1,0,1,162261,1,https://materialsproject.org/materials/icsd/162261
162616,O2 Si1,198,P213,Trivial,0,0,0,0,1,0,2,162616 162617,2,https://materialsproject.org/materials/icsd/162616
162623,O2 Si1,194,P63/mmc,Trivial,0,0,0,0,1,0,5,162623 162624 170481 170496 200478,5,https://materialsproject.org/materials/icsd/162623
162724,Fe1 La1 O1 P1,129,P4/nmm,Trivial,0,0,0,0,1,0,1,162724,1,https://materialsproject.org/materials/icsd/162724
162766,Bi2 O6 Ti1 Zn1,99,P4mm,Trivial,0,0,1,0,1,0,4,162766 162767 162768 186801,4,https://materialsproject.org/materials/icsd/162766
162777,O3 Ru1 Sr1,221,Pm-3m,ESFD (SM),1,0,0,1,1,0,2,162777 187484,2,https://materialsproject.org/materials/icsd/162777
162808,As1 F1 Fe1 Sr1,129,P4/nmm,Trivial,0,1,0,0,1,0,3,162808 163915 168775,3,https://materialsproject.org/materials/icsd/162808
162897,Se1 Ti1,129,P4/nmm,ES (SM),0,0,0,0,1,0,1,162897,1,https://materialsproject.org/materials/icsd/162897
162898,Se1 V1,129,P4/nmm,ESFD (SM),0,0,0,0,1,0,1,162898,1,https://materialsproject.org/materials/icsd/162898
162899,Cr1 Se1,129,P4/nmm,Trivial,0,0,0,0,1,0,1,162899,1,https://materialsproject.org/materials/icsd/162899
162900,Mn1 Se1,129,P4/nmm,ESFD (SM),0,0,0,0,1,0,1,162900,1,https://materialsproject.org/materials/icsd/162900
162901,Fe1 Se1,129,P4/nmm,ES (SM),0,1,0,0,1,0,13,162901 163559 163560 163561 163562 165958 165959 165960 169970 182544 185464 196297 196298,13,https://materialsproject.org/materials/icsd/162901
162902,Co1 Se1,129,P4/nmm,ESFD (SM),0,0,0,0,1,0,1,162902,1,https://materialsproject.org/materials/icsd/162902
162981,Bi1 Cs1 Nb2 O7,26,Pmc21,Trivial,1,0,0,0,1,0,4,162981 162982 162983 162984,4,https://materialsproject.org/materials/icsd/162981
163143,As1 Fe1 Na1,129,P4/nmm,ES (SM),0,1,0,0,1,0,2,163143 163144,2,https://materialsproject.org/materials/icsd/163143
163228,Fe1 O3 Sr1,221,Pm-3m,ESFD (SM),0,0,0,0,1,0,1,163228,1,https://materialsproject.org/materials/icsd/163228
163322,Mn1 Sb1,194,P63/mmc,SEBR (TI),0,1,0,0,1,0,3,163322 191176 191783,3,https://materialsproject.org/materials/icsd/163322
163376,H8 B2 K1 Na1,156,P3m1,Trivial,0,0,0,0,1,0,1,163376,1,https://materialsproject.org/materials/icsd/163376
163382,O1 Zn1,221,Pm-3m,Trivial,0,0,0,0,1,0,2,163382 182360,2,https://materialsproject.org/materials/icsd/163382
163496,As1 Fe1 La1 O1,129,P4/nmm,Trivial,0,0,0,0,1,0,10,163496 163497 163835 163868 173432 180438 180439 180440 184645 192739,10,https://materialsproject.org/materials/icsd/163496
163600,O12 Rb1 Se2 V3,173,P63,Trivial,0,0,0,0,1,0,1,163600,1,https://materialsproject.org/materials/icsd/163600
163601,O12 Se2 Tl1 V3,173,P63,Trivial,0,0,1,0,1,0,1,163601,1,https://materialsproject.org/materials/icsd/163601
163660,H8 Cl6 N2 Sn1,225,Fm-3m,Trivial,1,0,0,1,1,0,1,163660,1,https://materialsproject.org/materials/icsd/163660
163817,Nb2 O7 Sn2,227,Fd-3m,Trivial,0,0,0,1,1,0,1,163817,1,https://materialsproject.org/materials/icsd/163817
163818,O7 Sn2 Ta2,227,Fd-3m,Trivial,0,0,0,1,1,0,1,163818,1,https://materialsproject.org/materials/icsd/163818
163981,Mo1 O6 Te1 Zn1,18,P21212,Trivial,1,0,0,0,1,0,1,163981,1,https://materialsproject.org/materials/icsd/163981
164049,H3 Al1 O3,2,P-1,Trivial,0,0,0,0,1,0,2,164049 164050,2,https://materialsproject.org/materials/icsd/164049
164171,Fe1 Mg1 O4 Si1,62,Pnma,Trivial,0,0,0,0,1,0,2,164171 164172,2,https://materialsproject.org/materials/icsd/164171
164176,Ba1 Fe2 O5 Y1,47,Pmmm,ESFD (SM),0,0,0,0,1,0,1,164176,1,https://materialsproject.org/materials/icsd/164176
165120,As2 Rh2 Sr1,139,I4/mmm,SEBR (TI),0,0,0,0,1,0,1,165120,1,https://materialsproject.org/materials/icsd/165120
165165,Al1 Fe1,221,Pm-3m,ESFD (SM),0,0,0,0,1,0,3,165165 169548 169549,3,https://materialsproject.org/materials/icsd/165165
165190,H1 Ca5 Sn3,140,I4/mcm,ESFD (SM),1,0,0,0,1,0,1,165190,1,https://materialsproject.org/materials/icsd/165190
165262,I1 La2 Ni2,187,P-6m2,ESFD (SM),1,0,1,0,1,0,1,165262,1,https://materialsproject.org/materials/icsd/165262
165315,K1 P1 Pd1 S4,136,P42/mnm,Trivial,1,0,0,0,1,0,1,165315,1,https://materialsproject.org/materials/icsd/165315
165316,K2 P2 Pd1 S6,62,Pnma,Trivial,0,0,0,0,1,0,1,165316,1,https://materialsproject.org/materials/icsd/165316
165378,Cs2 Mn1 S6 Te2,165,P-3c1,ESFD (SM),1,0,0,0,1,0,1,165378,1,https://materialsproject.org/materials/icsd/165378
165614,K8 Tl10 Zn1,126,P4/nnc,ES (SM),0,0,0,0,1,0,1,165614,1,https://materialsproject.org/materials/icsd/165614
165902,Al1 Ni2 Ti1,225,Fm-3m,ESFD (SM),1,1,0,0,1,0,1,165902,1,https://materialsproject.org/materials/icsd/165902
165988,N1 Na3,221,Pm-3m,ESFD (SM),0,0,0,1,1,0,1,165988,1,https://materialsproject.org/materials/icsd/165988
165989,N1 Na3,191,P6/mmm,ES (SM),0,0,0,0,1,0,1,165989,1,https://materialsproject.org/materials/icsd/165989
165992,N1 Na3,185,P63cm,Trivial,0,0,0,0,1,0,2,165992 165993,2,https://materialsproject.org/materials/icsd/165992
166016,As2 Ca1 Fe2,139,I4/mmm,SEBR (TI),0,0,0,0,1,0,4,166016 182277 182278 182279,4,https://materialsproject.org/materials/icsd/166016
166049,Fe2 S3 Tl1,63,Cmcm,ESFD (SM),1,0,0,0,1,0,1,166049,1,https://materialsproject.org/materials/icsd/166049
166089,C1 O3 Pb1,62,Pnma,Trivial,1,0,0,0,1,0,2,166089 190074,2,https://materialsproject.org/materials/icsd/166089
166198,Ga2 O3,12,C2/m,Trivial,0,0,0,0,1,0,2,166198 184327,2,https://materialsproject.org/materials/icsd/166198
166207,Ba1 F4 Sn1,129,P4/nmm,Trivial,0,0,0,0,1,0,1,166207,1,https://materialsproject.org/materials/icsd/166207
166255,H1 In1 O2,198,P213,Trivial,0,0,0,0,1,0,2,166255 166256,2,https://materialsproject.org/materials/icsd/166255
166441,Fe1 Se1,67,Cmme,NLC (TI),1,0,0,0,1,0,9,166441 169295 169299 169303 169306 169309 169311 169313 169315,9,https://materialsproject.org/materials/icsd/166441
166442,Fe1 Se1,194,P63/mmc,ES (SM),0,0,0,0,1,0,25,166442 166443 166444 169252 169254 169256 169258 169260 169262 169264 169266 169268 169270 169272 169284 169286 169288 169290 169292 169294 169296 169298 169300 169302 169307,25,https://materialsproject.org/materials/icsd/166442
166456,Fe1 Li1 P1,129,P4/nmm,SEBR (TI),0,0,0,0,1,0,1,166456,1,https://materialsproject.org/materials/icsd/166456
166589,H12 F6 O6 Sn2 Zn1,2,P-1,Trivial,1,0,0,0,1,0,1,166589,1,https://materialsproject.org/materials/icsd/166589
166673,Co1 O6 Ta2,136,P42/mnm,ESFD (SM),0,0,0,0,1,0,2,166673 166674,2,https://materialsproject.org/materials/icsd/166673
167376,Fe1 Na1 O2,166,R-3m,ESFD (SM),0,0,1,0,1,0,3,167376 167377 187705,3,https://materialsproject.org/materials/icsd/167376
